bms_E,minus_log_prob_tree,expression
67.7432596657323,30.812713779020285, exp((_a1_ + cosh((tanh(_a6_) + fac(_a3_)))))
16.1220157987904,13.266636866560754, (_a3_ * sinh(_a2_))
22.8843028968838,16.904223026287138, log((_a8_ + cosh(_a1_)))
928.613130230961,35.092153824919066, ((sinh(_a5_) * tan(_a8_)) ** cos(sinh(cosh(x))))
37.3378640884273,10.270904593006762, abs(sinh(_a9_))
86.3708021952768,14.550344638905543, sinh(exp(sin(x)))
36.3312323182231,13.266636866560754, (_a7_ ** sin(_a1_))
33.1489106225263,13.266636866560754, exp((_a4_ * _a0_))
15.1421405864792,13.266636866560754, (pow3(_a4_) + _a8_)
16.3303205086169,10.270904593006762, tanh(sin(_a9_))
45.5964345818588,13.908490752733147, tan(sin(fac(_a8_)))
19.6232926895318,16.904223026287138, -((_a8_ * tanh(_a9_)))
56.9643880098714,16.904223026287138, exp(pow2((_a3_ / _a7_)))
31.0286794666722,20.541809186013523, tanh(cos((cosh(_a2_) * _a7_)))
38.5185777217061,24.17939534573991, tan(sin(cosh(exp((_a7_ + _a4_)))))
17.5464590945864,13.266636866560754, tan((_a5_ + _a6_))
13.4403353337948,13.266636866560754, (_a9_ * cos(_a0_))
53.7177376751150,41.725472258199446, (_a5_ * fac((pow2((_a4_ ** log(x))) + tan(sinh(_a0_)))))
49.0919388678567,17.546076912459533, pow3(sqrt(abs(tanh(_a9_))))
22.2458370189280,19.899955299841128, ((_a6_ * _a0_) * tanh(_a9_))
46.4383894973162,20.541809186013523, pow2((sqrt(fac(_a1_)) + _a5_))
40.0756076719082,20.541809186013523, (_a9_ ** (x ** pow2(_a2_)))
83.4589231531578,37.446032212300665, pow2(fac((abs(((_a9_ * _a9_) + abs(_a1_))) + _a2_)))
12.1088964013222,13.266636866560754, (_a4_ / -(_a8_))
22.5362275924280,16.904223026287138, (tanh(_a0_) * pow3(_a4_))
65.9731990236819,17.546076912459533, sqrt(tanh(abs(cos(_a0_))))
44.7364213736353,16.904223026287138, (fac(pow3(_a5_)) ** _a3_)
65.0535473160815,31.45456766519268, -(pow2(fac((sinh(_a1_) ** sinh(sinh(_a8_))))))
92.2105944414286,37.446032212300665, cosh((((abs(_a8_) * cos(_a1_)) / tanh(_a9_)) + _a0_))
14.6286683162594,13.266636866560754, cos((_a1_ + _a5_))
36.5992340109618,10.270904593006762, sin(fac(_a0_))
13.3931584862638,10.270904593006762, -(tanh(_a1_))
138.620859082463,16.262369140114743, ((_a3_ ** _a4_) / _a5_)
22.7900827991364,19.899955299841128, ((cos(_a8_) + _a6_) ** _a4_)
62.6554086668081,20.541809186013523, (_a9_ + cosh(pow3(tan(_a9_))))
32.7268615253360,27.1751276192939, (cos(_a2_) + (sqrt(sqrt(_a6_)) + _a8_))
57.7800516379789,16.904223026287138, cos((_a5_ + -(_a4_)))
60.0758489669278,27.816981505466295, log(cosh((sin(pow3(_a1_)) / -(_a9_))))
101.811354936557,51.35452296503381, (_a2_ ** (_a2_ / (abs((_a8_ / _a0_)) * (sinh(sin(x)) + log(_a1_)))))
14.3849910615674,13.266636866560754, (_a4_ * abs(_a7_))
20.8588025195274,19.899955299841128, (_a5_ * (_a2_ + cos(_a3_)))
34.0117330148791,10.270904593006762, pow2(sinh(_a9_))
42.9518205011922,16.904223026287138, sinh(sqrt((_a2_ / _a0_)))
42.8961153983344,16.904223026287138, sqrt((_a4_ + tanh(_a5_)))
78.0675700528485,24.17939534573991, fac(sqrt(tan((_a5_ + sinh(_a9_)))))
15.0218313034718,13.266636866560754, (_a7_ / pow3(_a5_))
20.2805262133539,19.899955299841128, sin(((_a9_ * _a2_) * _a8_))
47.5617453873663,13.908490752733147, tan(fac(tanh(_a7_)))
47.2217242598718,17.546076912459533, sinh(sin(pow2(pow3(_a0_))))
13.6442744493224,13.266636866560754, pow3((_a7_ + _a7_))
36.6881278816801,13.908490752733147, log(fac(exp(_a4_)))
47.2817985089265,41.08361837202705, (_a6_ / exp((cos(_a0_) / (-(sqrt(_a8_)) / -(_a1_)))))
17.3103487819185,13.266636866560754, (sinh(_a5_) + _a9_)
66.2570611332385,20.541809186013523, (exp(fac(_a7_)) ** pow2(_a6_))
42.8383942222147,31.45456766519268, sin((pow2(_a1_) / cos(-(cosh(log(_a0_))))))
48.9507772850453,14.550344638905543, pow2(sin(sin(x)))
77.7396397342724,27.816981505466295, (x ** sinh((tan(_a8_) + sqrt(_a0_))))
47.5070125481483,17.546076912459533, fac(cos(exp(cos(_a3_))))
44.0511868908968,16.904223026287138, (tan(sqrt(_a6_)) ** _a5_)
33.9166368255829,10.270904593006762, sqrt(abs(_a8_))
37.6916801750779,13.908490752733147, pow2(-(sinh(_a3_)))
34.8422488776834,24.17939534573991, sinh(pow3((_a5_ * pow2(fac(_a7_)))))
31.4687420934204,20.541809186013523, tanh((tan(_a7_) + sqrt(_a1_)))
39.3451806701561,20.541809186013523, -(fac((sinh(_a7_) * _a9_)))
15.0218313034718,13.266636866560754, (_a3_ / pow3(_a9_))
99.1153291575431,10.912758479179157, pow2(exp(x))
29.7141227674753,9.629050706834368, (_a5_ ** _a7_)
54.1297101183376,13.266636866560754, (exp(_a9_) ** _a3_)
23.4670601514437,19.899955299841128, (_a0_ + (_a1_ + tan(_a0_)))
101.239833448918,34.450299938746674, exp((sin((pow2(sin(_a4_)) / _a9_)) + cosh(_a8_)))
34.3110392614463,13.266636866560754, sqrt((_a5_ + _a9_))
52.8659813272622,24.821249231912304, sin(log(exp(pow2(pow3(-(_a7_))))))
13.8079390690398,10.270904593006762, -(tan(_a7_))
61.8454360537721,13.908490752733147, sqrt(tanh(cosh(_a3_)))
25.8927687701083,16.904223026287138, (tanh(sinh(_a7_)) + _a4_)
89.0271964057710,10.912758479179157, tan(sinh(x))
95.7553968416783,38.08788609847306, (fac(fac(-(fac(_a6_)))) ** (exp(_a1_) / log(_a3_)))
63.6965928517158,14.550344638905543, sqrt(cosh(tanh(x)))
58.9593197459678,41.725472258199446, (pow3(cos(((x + exp(_a2_)) + pow3(_a0_)))) * cos(_a4_))
13.8485359812728,13.908490752733147, -(sqrt(pow2(_a6_)))
54.1297101183376,13.266636866560754, (exp(_a8_) ** _a2_)
42.4920409297222,16.904223026287138, abs((sin(_a6_) / _a9_))
42.2727487400738,13.908490752733147, pow3(sinh(exp(_a8_)))
24.9684919589894,13.908490752733147, cos(sinh(tan(_a7_)))
35.0810003890019,16.262369140114743, (_a0_ / (_a9_ * _a6_))
81.0592278489018,25.4631031180847, fac(cos(sin(fac(-(tan(x))))))
15.4530147616956,13.266636866560754, (_a9_ / abs(_a4_))
60.8355666335158,24.17939534573991, fac(tanh(tanh((_a0_ + sin(_a0_)))))
33.8330627453300,10.270904593006762, tanh(pow2(_a2_))
22.3822307084705,20.541809186013523, pow3(-((-(_a0_) / _a7_)))
58.5159169053425,20.541809186013523, ((x ** sqrt(_a1_)) + _a1_)
33.7832851206371,20.541809186013523, log((_a4_ + sinh(sinh(_a0_))))
68.4169997583613,21.18366307218592, exp((_a1_ ** abs(sinh(x))))
28.0617555023934,20.541809186013523, (_a5_ * sqrt(fac(fac(_a5_))))
20.8116256720708,16.904223026287138, -(tanh((_a8_ + _a4_)))
51.3812359996877,20.541809186013523, sinh((_a9_ / fac(sqrt(_a6_))))
