bms_E,minus_log_prob_tree,expression
333.20403963672,22.13327672468362, ((tan(z) * _a0_) / _a16_)
88.4832678899695,11.066638362341807, (_a10_ * _a2_)
941.509759637229,14.755517816455743, log(sin(pow2(x)))
181.038664620907,11.066638362341807, abs(fac(_a15_))
112.158792803422,22.13327672468362, pow3((fac(_a6_) * fac(_a13_)))
102.473860219416,18.44439727056968, (sqrt(sin(_a15_)) ** _a4_)
254.55921021252,14.755517816455743, (z + log(_a1_))
99.6872119628496,14.755517816455743, log(exp(sinh(_a11_)))
92.8796444646194,11.066638362341807, tan(pow2(_a3_))
93.3688092751896,11.066638362341807, sin(pow3(_a1_))
507.439785646993,51.64431235759511, (((sinh(sinh(_a16_)) ** _a10_) * (_a6_ / pow3(z))) / (_a10_ + _a2_))
463.610101553497,14.755517816455743, (-(_a9_) ** _a5_)
