bms_E,minus_log_prob_tree,expression
110.570664578511,44.72120453175344, ((exp(sin(pow3(sin(_a6_)))) / (_a2_ / pow3(_a6_))) ** sin(_a5_))
81.5141500367298,27.1751276192939, (exp(_a8_) / (_a8_ ** log(pow3(_a1_))))
63.7320385388184,13.266636866560754, (cos(_a1_) + _a6_)
78.7786575262034,20.541809186013523, exp(pow3((tanh(_a1_) + _a2_)))
70.2046113239311,16.904223026287138, pow3(cos((_a1_ / _a7_)))
77.8535165900662,17.546076912459533, sin(cosh(exp(pow3(_a4_))))
64.6693620033575,13.266636866560754, fac((_a6_ / _a6_))
61.332575906313,13.266636866560754, (_a8_ + -(_a4_))
79.4370207632514,20.541809186013523, sinh(pow2((_a9_ ** tanh(_a6_))))
65.8945663930507,10.270904593006762, sin(cosh(_a2_))
93.7876423209431,27.81698150546629, abs(sin(tan(abs((_a7_ / pow3(_a3_))))))
110.761949788869,41.08361837202705, (cosh(sinh(-(tanh(tan(_a4_))))) / (_a1_ + (_a6_ * _a0_)))
79.168919979379,24.17939534573991, (log(pow2(pow2(sinh(_a7_)))) + _a8_)
74.7012338738046,16.904223026287138, (_a2_ * tan(tan(_a2_)))
75.3249052872074,23.537541459567517, (sqrt(_a2_) ** (_a8_ * log(_a5_)))
75.0572071833656,20.541809186013523, exp((cos(cos(_a4_)) / _a8_))
68.7840158157892,13.908490752733147, sin(sqrt(pow3(_a0_)))
67.1896959286554,16.904223026287138, log(exp((_a9_ * _a8_)))
87.1829258561793,30.812713779020285, sin((exp(sin((_a2_ / pow2(_a1_)))) / _a9_))
80.8444064849231,24.17939534573991, sqrt((pow2(tanh(_a1_)) + exp(_a3_)))
74.7483102988756,17.546076912459533, log(fac(exp(log(_a3_))))
106.491746533738,41.08361837202705, cosh((abs(_a0_) + pow3((pow3(_a7_) ** (exp(_a8_) + _a8_)))))
92.7670521332746,36.804178326128266, pow3((_a7_ * tanh(((_a5_ ** (_a7_ * _a4_)) ** _a2_))))
63.948903692489,16.904223026287138, ((_a8_ / x) / _a1_)
78.1872628267355,20.541809186013523, log((_a0_ + pow3(tanh(_a2_))))
65.0467157517375,13.266636866560754, tanh((_a4_ * _a2_))
81.1937281018311,20.541809186013523, (abs(cosh(pow3(_a8_))) ** _a1_)
56.1547626092756,9.629050706834368, (_a9_ + _a9_)
65.2627765649208,10.270904593006762, pow3(fac(_a3_))
74.1592176763128,13.908490752733147, -(fac(fac(_a1_)))
